config_id,overall_MAPE,overall_NMSE,runtime_sec,s0_MAPE,s0_NMSE,s1_MAPE,s1_NMSE,s2_MAPE,s2_NMSE,s3_MAPE,s3_NMSE,s4_MAPE,s4_NMSE,s5_MAPE,s5_NMSE
1108,0.036397667052684775,0.0021108614783238123,0.37170751499999999,0.040878893896873207,0.00010413736354098843,0,0,0.033822280134755418,0.00028442848457030151,0.099015042046594087,0.0018951229601319186,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
1109,0.022141960034592664,0.0061240572720906205,0.31518565999999998,0.040878893896873207,0.00010413736354098843,0,0,0.064301081919963615,0.0011434775053933504,0,0,0,0,0.23835386535479269,0.017767155452867944
1110,0.0083939749550654957,2.1781581507845972e-05,0.418331436,0.040878893896873207,0.00010413736354098843,0,0,0.064301081919963615,0.0011434775053933504,0,0,0.041005308662877701,0.00010943307334319948,0.018436560699085457,6.6669330534709393e-05
1111,0.0042886519923181383,1.1189557148611952e-05,0.30687841100000002,0.040878893896873207,0.00010413736354098843,0,0,0.12074096984968002,0.0045738414776371689,0,0,0,0,0,0
1112,0.0067394740329882246,0.00012894225541650053,0.46230685700000002,0.040878893896873207,0.00010413736354098843,0,0,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0,0,0,0
1113,0.0067394740329882246,0.00012894225541650053,0.32815796899999999,0.040878893896873207,0.00010413736354098843,0,0,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0,0,0.0020897457832725727,7.133946667246938e-07
1114,0.0080022696703264187,0.00013258829066998577,0.38708279400000001,0.040878893896873207,0.00010413736354098843,0,0,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
1115,0.0097415355364501056,0.00014244600666737283,0.31221001300000001,0.040878893896873207,0.00010413736354098843,0,0,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.041005308662877701,0.00010943307334319948,0,0
1116,0.036666080975534664,0.0062918860738946448,0.33939334799999998,0.040878893896873207,0.00010413736354098843,0,0,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
1117,0.049862266601192723,0.021130135808811006,0.471586491,0.040878893896873207,0.00010413736354098843,0,0,0.2422388505978256,0.018789844584028239,0,0,0.041005308662877701,0.00010943307334319948,0,0
1118,0.063461221081366703,0.021413039081030094,0.354166867,0.040878893896873207,0.00010413736354098843,0,0,0.2422388505978256,0.018789844584028239,0,0,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
1119,0.048157941482296483,0.021161270564326509,0.30523280000000003,0.040878893896873207,0.00010413736354098843,0,0,0.2422388505978256,0.018789844584028239,0.0025776564298912751,7.178637923836913e-07,0,0,0.018436560699085457,6.6669330534709393e-05
1120,0.06353437225602572,0.02140932085126283,0.44958736100000002,0.040878893896873207,0.00010413736354098843,0,0,0.2422388505978256,0.018789844584028239,0.0025776564298912751,7.178637923836913e-07,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
1121,0.0051446784060761525,4.9447257820593836e-05,0.33735531499999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0,0,0,0
1122,0.0051446784060761525,4.9447257820593836e-05,0.30490962900000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0,0,0.0020897457832725727,7.133946667246938e-07
1123,0.0051446784060761525,4.9447257820593836e-05,0.52498129000000004,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0,0,0.018436560699085457,6.6669330534709393e-05
1124,0.0051446784060761525,4.9447257820593836e-05,0.30500138900000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0,0,0.066925301383199784,0.0010976716341893321
1125,0.0092500013688226138,6.003928217982785e-05,0.36708384300000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0.041005308662877701,0.00010943307334319948,0.018436560699085457,6.6669330534709393e-05
1126,0.01924523010663657,0.00024491127224224904,0.30654826400000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0.13810176934126006,0.002002016474771101,0,0
1127,0.01924523010663657,0.00024491127224224904,0.42198278900000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
1128,0.029564868598988839,0.00084070839135653769,0.30455463199999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0,0,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
1129,0.0054798396549920435,6.1584853061073669e-05,0.35090874399999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.0025776564298912751,7.178637923836913e-07,0,0,0.0046713869740736399,3.5621158608966306e-06
1130,0.0088439048757571262,0.00016774418481749011,0.33552633999999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.014981183407215215,2.5095647377126372e-05,0.019542957487582578,2.1920897010672351e-05,0,0
1131,0.020133107992935755,0.00037422772255753966,0.61545508299999996,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.014981183407215215,2.5095647377126372e-05,0.13810176934126006,0.002002016474771101,0,0
1132,0.014526971619713468,0.00057218613593467793,0.61257916499999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.054808110924766583,0.00046335850843711145,0,0,0.12482140519422169,0.0043929082768954294
1133,0.034480589889763637,0.0060004672163497556,0.61055833100000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.054808110924766583,0.00046335850843711145,0.077646384166351154,0.00048192924222406397,0.23835386535479269,0.017767155452867944
1134,0.022037245308963331,0.0011612658572165617,0.611463549,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.099015042046594087,0.0018951229601319186,0,0,0.0094673376615136643,1.5803755559712259e-05
1135,0.035703948469698883,0.0058805835702649507,0.61045143400000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.099015042046594087,0.0018951229601319186,0,0,0.23835386535479269,0.017767155452867944
1136,0.022668804049072795,0.0011801714190358629,0.61212257000000003,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.099015042046594087,0.0018951229601319186,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
1137,0.037221720485226033,0.0021370124424416161,0.621600033,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.099015042046594087,0.0018951229601319186,0.23639565188982414,0.008090160902531382,0,0
1138,0.034096871201377804,0.0025112376765546924,0.61378418300000004,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.17323221681704717,0.0075662290638639019,0,0,0,0
1139,0.034096871201377804,0.0025112376765546924,0.61449970099999995,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.17323221681704717,0.0075662290638639019,0,0,0.035299224261615122,0.00027203686528506433
1140,0.045646855564910126,0.0037015748553380808,0.61261034400000003,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.17323221681704717,0.0075662290638639019,0.23639565188982414,0.008090160902531382,0.00073691275757772434,1.017642263681214e-07
1141,0.045646855564910126,0.0037015748553380808,0.61237710700000003,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.17323221681704717,0.0075662290638639019,0.23639565188982414,0.008090160902531382,0.035299224261615122,0.00027203686528506433
1142,0.052723275966053647,0.0064206705500824317,0.61617006500000004,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0,0,0.29432736935424308,0.029782257606169423,0,0,0,0
1143,0.0051446784060761525,4.9447257820593836e-05,0.49235796300000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0,0,0,0,0.0046713869740736399,3.5621158608966306e-06
1144,0.01311226774268627,0.00010962581389213371,0.31350555200000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0.077646384166351154,0.00048192924222406397,0.035299224261615122,0.00027203686528506433
1145,0.019392283949279252,0.00025983021765908971,0.30561306300000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0.13810176934126006,0.002002016474771101,0.0020897457832725727,7.133946667246938e-07
1146,0.019392283949279252,0.00025983021765908971,0.44636051199999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
1147,0.052723275966053647,0.0064206705500824317,0.55047969299999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0,0,0.0020897457832725727,7.133946667246938e-07
1148,0.052863708650190314,0.0064425632623600826,0.30554695999999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
1149,0.053110882381956936,0.0064844457181354766,0.41994651900000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0.019542957487582578,2.1920897010672351e-05,0,0
1150,0.053110882381956936,0.0064844457181354766,0.47313590799999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
1151,0.054277857601112318,0.0066763082621840554,0.44891300699999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.00071998620962972519,1.0668702470797522e-07,0.29432736935424308,0.029782257606169423,0.077646384166351154,0.00048192924222406397,0.035299224261615122,0.00027203686528506433
1152,0.0051446784060761525,4.9447257820593836e-05,0.30570353900000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0019913003314104079,7.4466870783374176e-07,0,0,0,0,0.00073691275757772434,1.017642263681214e-07
1153,0.010105866904691858,0.00031153716079846045,0.37846887000000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0019913003314104079,7.4466870783374176e-07,0.029349513899250026,0.00011093713019455803,0,0,0,0
1154,0.015521990408098386,0.00037123785653479552,0.307924274,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0019913003314104079,7.4466870783374176e-07,0.029349513899250026,0.00011093713019455803,0.077646384166351154,0.00048192924222406397,0,0
1155,0.037950569255158446,0.0062344253731665316,0.41744327199999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0019913003314104079,7.4466870783374176e-07,0.029349513899250026,0.00011093713019455803,0.13810176934126006,0.002002016474771101,0.23835386535479269,0.017767155452867944
1156,0.0051446784060761525,4.9447257820593836e-05,0.30690458599999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.004391030021690891,3.7296579112788589e-06,0,0,0,0,0,0
1157,0.0051446784060761525,4.9447257820593836e-05,0.33877927600000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.004391030021690891,3.7296579112788589e-06,0,0,0,0,0.035299224261615122,0.00027203686528506433
1158,0.0070788030214761532,5.1565931286446206e-05,0.40585458699999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.004391030021690891,3.7296579112788589e-06,0,0,0.019542957487582578,2.1920897010672351e-05,0,0
1159,0.0092500013688226138,6.003928217982785e-05,0.32365065199999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.004391030021690891,3.7296579112788589e-06,0,0,0.041005308662877701,0.00010943307334319948,0,0
1160,0.012974291770757963,9.6264081721706833e-05,0.52994782299999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.004391030021690891,3.7296579112788589e-06,0,0,0.077646384166351154,0.00048192924222406397,0,0
1161,0.0051446784060761525,4.9447257820593836e-05,0.61049145199999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0089799454227389077,1.6589615174066303e-05,0,0,0,0,0.0020897457832725727,7.133946667246938e-07
1162,0.0051446784060761525,4.9447257820593836e-05,0.61371095099999995,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0089799454227389077,1.6589615174066303e-05,0,0,0,0,0.066925301383199784,0.0010976716341893321
1163,0.024765388573582112,0.0061071465934998985,0.61166434000000003,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0089799454227389077,1.6589615174066303e-05,0,0,0.019542957487582578,2.1920897010672351e-05,0.23835386535479269,0.017767155452867944
1164,0.0092500013688226138,6.003928217982785e-05,0.61415086200000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0089799454227389077,1.6589615174066303e-05,0,0,0.041005308662877701,0.00010943307334319948,0,0
1165,0.03066087732286701,0.0061518447439351592,0.61168116900000002,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0089799454227389077,1.6589615174066303e-05,0,0,0.077646384166351154,0.00048192924222406397,0.23835386535479269,0.017767155452867944
1166,0.029564868598988839,0.00084070839135653769,0.61369227500000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0089799454227389077,1.6589615174066303e-05,0,0,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
1167,0.029564868598988839,0.00084070839135653769,0.61272002800000003,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.0089799454227389077,1.6589615174066303e-05,0,0,0.23639565188982414,0.008090160902531382,0.035299224261615122,0.00027203686528506433
1168,0.0070788030214761532,5.1565931286446206e-05,0.61528866900000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0,0,0.019542957487582578,2.1920897010672351e-05,0.0046713869740736399,3.5621158608966306e-06
1169,0.0070788030214761532,5.1565931286446206e-05,0.61302300399999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0,0,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
1170,0.010105866904691858,0.00031153716079846045,0.60810709100000004,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0,0,0,0
1171,0.011100744352753484,0.00031746849654904798,0.61204988000000005,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
1172,0.021325991655451834,0.00053640294641203138,0.60352699300000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
1173,0.031273978745161794,0.0011596832361621945,0.61114165300000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.017576043218851114,6.9394104898684919e-05,0.029349513899250026,0.00011093713019455803,0.23639565188982414,0.008090160902531382,0.0020897457832725727,7.133946667246938e-07
1174,0.022037245308963331,0.0011612658572165617,0.60907533999999997,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.033822280134755418,0.00028442848457030151,0.099015042046594087,0.0018951229601319186,0,0,0.0094673376615136643,1.5803755559712259e-05
1175,0.035703948469698883,0.0058805835702649507,0.60673634300000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.033822280134755418,0.00028442848457030151,0.099015042046594087,0.0018951229601319186,0,0,0.23835386535479269,0.017767155452867944
1176,0.0051446784060761525,4.9447257820593836e-05,0.59423909799999997,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0,0,0,0,0,0
1177,0.0051446784060761525,4.9447257820593836e-05,0.31401849799999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0,0,0,0,0.018436560699085457,6.6669330534709393e-05
1178,0.012974291770757963,9.6264081721706833e-05,0.61196773999999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0,0,0.077646384166351154,0.00048192924222406397,0,0
1179,0.01924523010663657,0.00024491127224224904,0.61822727899999996,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0,0,0.13810176934126006,0.002002016474771101,0,0
1180,0.0054798396549920435,6.1584853061073669e-05,0.61552826599999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0,0,0,0
1181,0.0054798396549920435,6.1584853061073669e-05,0.61238351700000004,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0,0,0.035299224261615122,0.00027203686528506433
1182,0.02971228802187122,0.00085852941600533122,0.61508610799999996,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.064301081919963615,0.0011434775053933504,0.0025776564298912751,7.178637923836913e-07,0.23639565188982414,0.008090160902531382,0.12482140519422169,0.0043929082768954294
1183,0.0070788030214761532,5.1565931286446206e-05,0.34899648599999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0,0,0.019542957487582578,2.1920897010672351e-05,0.0046713869740736399,3.5621158608966306e-06
1184,0.01924523010663657,0.00024491127224224904,0.43944509100000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0,0,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
1185,0.0075811092384193051,0.00016409814956400487,0.30776494700000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0,0,0,0
1186,0.014053388318712381,0.00021845299510799815,0.351884315,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0.014981183407215215,2.5095647377126372e-05,0.077646384166351154,0.00048192924222406397,0,0
1187,0.011100744352753484,0.00031746849654904798,0.38996825899999998,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0.029349513899250026,0.00011093713019455803,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
1188,0.027725321952472862,0.0060154909233035483,0.37368246599999999,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.12074096984968002,0.0045738414776371689,0.029349513899250026,0.00011093713019455803,0.019542957487582578,2.1920897010672351e-05,0.23835386535479269,0.017767155452867944
1189,0.048920825701786456,0.021181945578030523,0.33554559,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.2422388505978256,0.018789844584028239,0,0,0,0,0,0
1190,0.067545008501757486,0.026628352754535869,0.45880954200000001,0.040878893896873207,0.00010413736354098843,0.0070538581727384439,2.9911722163954058e-06,0.2422388505978256,0.018789844584028239,0,0,0.077646384166351154,0.00048192924222406397,0.23835386535479269,0.017767155452867944
1191,0.0093263163894876898,0.00024962897782840159,0.305657921,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0,0,0,0,0,0
1192,0.0093263163894876898,0.00024962897782840159,0.36162545299999999,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0,0,0,0,0.0020897457832725727,7.133946667246938e-07
1193,0.010041757237743988,0.0002499333777848618,0.33430223199999998,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.0072555615269624344,3.1365272899216516e-06,0.0046713869740736399,3.5621158608966306e-06
1194,0.011260441004885302,0.00025174765129425396,0.31998046400000002,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0,0
1195,0.011260441004885302,0.00025174765129425396,0.30655666300000001,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.0094673376615136643,1.5803755559712259e-05
1196,0.011260441004885302,0.00025174765129425396,0.49336194,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.019542957487582578,2.1920897010672351e-05,0.035299224261615122,0.00027203686528506433
1197,0.017155929754174997,0.00029644580172951459,0.307083255,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.077646384166351154,0.00048192924222406397,0.035299224261615122,0.00027203686528506433
1198,0.033746506582402164,0.0010408901113643455,0.52764636099999995,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0,0,0.23639565188982414,0.008090160902531382,0.12482140519422169,0.0043929082768954294
1199,0.0096661944993956181,0.0002636339630178311,0.44214010100000001,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.0025776564298912751,7.178637923836913e-07,0,0,0.0020897457832725727,7.133946667246938e-07
1200,0.01026816460715655,0.00026398590016336545,0.31848667400000003,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.0025776564298912751,7.178637923836913e-07,0.0072555615269624344,3.1365272899216516e-06,0,0
1201,0.023840524232469847,0.00049829388092283795,0.46567401200000003,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.0070568641369427197,5.0167964149023017e-06,0.13810176934126006,0.002002016474771101,0.0046713869740736399,3.5621158608966306e-06
1202,0.011783230088353818,0.00036976205097154072,0.303515812,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.014981183407215215,2.5095647377126372e-05,0,0,0,0
1203,0.014273851468958855,0.00050460551418601862,0.410984444,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.029349513899250026,0.00011093713019455803,0,0,0.0046713869740736399,3.5621158608966306e-06
1204,0.016770661217590892,0.00052275013536284701,0.30282168300000001,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.029349513899250026,0.00011093713019455803,0.041005308662877701,0.00010943307334319948,0.018436560699085457,6.6669330534709393e-05
1205,0.018673249127219245,0.00076032117779793555,0.311349496,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.054808110924766583,0.00046335850843711145,0,0,0.066925301383199784,0.0010976716341893321
1206,0.027897787911917962,0.0010066493426682469,0.30399974400000002,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.054808110924766583,0.00046335850843711145,0.13810176934126006,0.002002016474771101,0.0020897457832725727,7.133946667246938e-07
1207,0.037313546766244057,0.0016595179480720624,0.42785060899999999,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.054808110924766583,0.00046335850843711145,0.23639565188982414,0.008090160902531382,0,0
1208,0.026113732711783966,0.001320732705516059,0.305179117,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.099015042046594087,0.0018951229601319186,0,0,0.12482140519422169,0.0043929082768954294
1209,0.033444078173728693,0.0016367662780894647,0.44475678099999999,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.099015042046594087,0.0018951229601319186,0.13810176934126006,0.002002016474771101,0,0
1210,0.038077971833105156,0.0026414327156368076,0.302241908,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.17323221681704717,0.0075662290638639019,0,0,0.035299224261615122,0.00027203686528506433
1211,0.03858948489547534,0.0026761237249095233,0.335640736,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.17323221681704717,0.0075662290638639019,0.019542957487582578,2.1920897010672351e-05,0.035299224261615122,0.00027203686528506433
1212,0.056670511077864437,0.0065513940379957275,0.33165854500000003,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.29432736935424308,0.029782257606169423,0,0,0.066925301383199784,0.0010976716341893321
1213,0.057058117493767463,0.0066151692060487715,0.30223885499999997,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.29432736935424308,0.029782257606169423,0.019542957487582578,2.1920897010672351e-05,0.12482140519422169,0.0043929082768954294
1214,0.06008929170287599,0.0071643262400675244,0.34302199700000002,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.29432736935424308,0.029782257606169423,0.13810176934126006,0.002002016474771101,0.066925301383199784,0.0010976716341893321
1215,0.063682228371537516,0.0081943090451090383,0.30250997299999999,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.29432736935424308,0.029782257606169423,0.23639565188982414,0.008090160902531382,0,0
1216,0.063682228371537516,0.0081943090451090383,0.35193656899999998,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0,0,0.29432736935424308,0.029782257606169423,0.23639565188982414,0.008090160902531382,0.00073691275757772434,1.017642263681214e-07
1217,0.0093263163894876898,0.00024962897782840159,0.40354326400000001,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0.00071998620962972519,1.0668702470797522e-07,0,0,0,0,0.0046713869740736399,3.5621158608966306e-06
1218,0.0096661944993956181,0.0002636339630178311,0.30297543599999999,0.040878893896873207,0.00010413736354098843,0.040725592931596735,0.00010507916537179608,0.00071998620962972519,1.0668702470797522e-07,0.0025776564298912751,7.178637923836913e-07,0,0,0,0
